times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-09-15 13:15:00,32.53908567,32.53908567,31.97922533,33.96235933
2023-09-15 13:30:00,32.53908567,31.97922533,33.96235933,33.96235933
2023-09-15 13:45:00,31.97922533,33.96235933,33.96235933,36.339447
2023-09-15 14:00:00,33.96235933,33.96235933,36.339447,36.339447
2023-09-15 14:15:00,33.96235933,36.339447,36.339447,36.339447
2023-09-15 14:30:00,36.339447,36.339447,36.339447,37.598003000000006
2023-09-15 14:45:00,36.339447,36.339447,37.598003000000006,38.09088733
2023-09-15 15:00:00,36.339447,37.598003000000006,38.09088733,40.48787867
2023-09-15 15:15:00,37.598003000000006,38.09088733,40.48787867,38.785548999999996
2023-09-15 15:30:00,38.09088733,40.48787867,38.785548999999996,38.810678
2023-09-15 15:45:00,40.48787867,38.785548999999996,38.810678,34.843621999999996
2023-09-15 16:00:00,38.785548999999996,38.810678,34.843621999999996,33.21230667
2023-09-15 16:15:00,38.810678,34.843621999999996,33.21230667,26.02023667
2023-09-15 16:30:00,34.843621999999996,33.21230667,26.02023667,22.117917000000002
2023-09-15 16:45:00,33.21230667,26.02023667,22.117917000000002,16.320697
2023-09-15 17:00:00,26.02023667,22.117917000000002,16.320697,13.046774000000001
2023-09-15 17:15:00,22.117917000000002,16.320697,13.046774000000001,11.04590633
2023-09-15 17:30:00,16.320697,13.046774000000001,11.04590633,7.7821236670000005
2023-09-15 17:45:00,13.046774000000001,11.04590633,7.7821236670000005,6.869548
2023-09-15 18:00:00,11.04590633,7.7821236670000005,6.869548,4.347243
2023-09-15 18:15:00,7.7821236670000005,6.869548,4.347243,2.732358
2023-09-15 18:30:00,6.869548,4.347243,2.732358,2.5529773330000003
2023-09-15 18:45:00,4.347243,2.732358,2.5529773330000003,2.5529773330000003
2023-09-15 19:00:00,2.732358,2.5529773330000003,2.5529773330000003,2.5529773330000003
2023-09-15 19:15:00,2.5529773330000003,2.5529773330000003,2.5529773330000003,1.4535713330000002
2023-09-15 19:30:00,2.5529773330000003,2.5529773330000003,1.4535713330000002,1.4535713330000002
2023-09-15 19:45:00,2.5529773330000003,1.4535713330000002,1.4535713330000002,1.4535713330000002
2023-09-15 20:00:00,1.4535713330000002,1.4535713330000002,1.4535713330000002,1.4535713330000002
2023-09-15 20:15:00,1.4535713330000002,1.4535713330000002,1.4535713330000002,1.4535713330000002
2023-09-15 20:30:00,1.4535713330000002,1.4535713330000002,1.4535713330000002,0.0
2023-09-15 20:45:00,1.4535713330000002,1.4535713330000002,0.0,0.0
2023-09-15 21:00:00,1.4535713330000002,0.0,0.0,0.482044333
2023-09-15 21:15:00,0.0,0.0,0.482044333,0.482044333
2023-09-15 21:30:00,0.0,0.482044333,0.482044333,0.482044333
2023-09-15 21:45:00,0.482044333,0.482044333,0.482044333,0.482044333
2023-09-15 22:00:00,0.482044333,0.482044333,0.482044333,0.482044333
2023-09-15 22:15:00,0.482044333,0.482044333,0.482044333,0.482044333
